LobbystEmployerId,LobbyistId,OrganizationId,DateAdded,Year
1159,664,808,06-Jul-14,2014
1160,665,594,06-Jul-14,2014
1161,665,499,06-Jul-14,2014
1162,665,994,06-Jul-14,2014
1163,666,130,06-Jul-14,2014
1169,667,812,06-Jul-14,2014
1171,668,814,06-Jul-14,2014
1172,668,613,06-Jul-14,2014
1173,668,815,06-Jul-14,2014
1174,466,558,06-Jul-14,2014
1178,669,817,06-Jul-14,2014
1181,144,818,06-Jul-14,2014
1183,22,630,06-Jul-14,2014
1184,23,819,06-Jul-14,2014
1185,53,820,06-Jul-14,2014
1186,63,821,06-Jul-14,2014
1187,63,822,06-Jul-14,2014
1188,70,823,06-Jul-14,2014
1189,97,824,06-Jul-14,2014
1190,125,825,06-Jul-14,2014
1191,126,826,06-Jul-14,2014
1195,131,825,06-Jul-14,2014
1196,153,828,06-Jul-14,2014
1197,154,829,06-Jul-14,2014
1198,157,825,06-Jul-14,2014
1199,160,830,06-Jul-14,2014
1201,671,367,06-Jul-14,2014
1202,168,255,06-Jul-14,2014
1203,171,831,06-Jul-14,2014
1204,555,558,06-Jul-14,2014
1205,549,558,06-Jul-14,2014
1206,545,558,06-Jul-14,2014
1208,672,204,06-Jul-14,2014
1209,673,107,06-Jul-14,2014
1210,673,833,06-Jul-14,2014
1211,199,216,06-Jul-14,2014
1212,203,834,06-Jul-14,2014
1213,219,830,06-Jul-14,2014
1214,224,835,06-Jul-14,2014
1215,258,836,06-Jul-14,2014
1216,259,558,06-Jul-14,2014
1218,300,838,06-Jul-14,2014
1219,332,839,06-Jul-14,2014
1220,351,558,06-Jul-14,2014
1221,360,690,06-Jul-14,2014
1222,523,319,06-Jul-14,2014
1226,518,223,06-Jul-14,2014
1228,674,367,06-Jul-14,2014
1229,504,551,06-Jul-14,2014
1230,493,605,06-Jul-14,2014
1232,493,609,06-Jul-14,2014
1233,493,1056,06-Jul-14,2014
1238,486,838,06-Jul-14,2014
1239,379,842,06-Jul-14,2014
1240,465,155,06-Jul-14,2014
1241,465,843,06-Jul-14,2014
1242,388,825,06-Jul-14,2014
1244,455,838,06-Jul-14,2014
1245,437,844,06-Jul-14,2014
1246,442,202,06-Jul-14,2014
1247,440,845,06-Jul-14,2014
1248,440,846,06-Jul-14,2014
1249,440,847,06-Jul-14,2014
1250,440,848,06-Jul-14,2014
1252,676,441,06-Jul-14,2014
1253,677,838,06-Jul-14,2014
1254,434,219,06-Jul-14,2014
1255,463,825,06-Jul-14,2014
1256,464,825,06-Jul-14,2014
1259,678,148,06-Jul-14,2014
1261,466,581,06-Jul-14,2014
1262,466,582,06-Jul-14,2014
1263,466,315,06-Jul-14,2014
1264,418,693,06-Jul-14,2014
1265,466,853,06-Jul-14,2014
1266,466,585,06-Jul-14,2014
1267,466,586,06-Jul-14,2014
1271,466,856,06-Jul-14,2014
1272,473,821,06-Jul-14,2014
1273,679,157,06-Jul-14,2014
1274,411,25,06-Jul-14,2014
1275,492,825,06-Jul-14,2014
1276,405,202,06-Jul-14,2014
1277,404,824,06-Jul-14,2014
1279,521,202,06-Jul-14,2014
1282,353,133,06-Jul-14,2014
1283,680,838,06-Jul-14,2014
1284,340,202,06-Jul-14,2014
1287,330,368,06-Jul-14,2014
1288,329,385,06-Jul-14,2014
1290,327,310,06-Jul-14,2014
1291,571,716,06-Jul-14,2014
1292,326,151,06-Jul-14,2014
1294,304,350,06-Jul-14,2014
1295,304,592,06-Jul-14,2014
1296,301,263,06-Jul-14,2014
1297,301,585,06-Jul-14,2014
1298,301,838,06-Jul-14,2014
1299,602,630,06-Jul-14,2014
1301,301,584,06-Jul-14,2014
1302,681,202,06-Jul-14,2014
1319,622,770,06-Jul-14,2014
1320,622,771,06-Jul-14,2014
1322,51,865,06-Jul-14,2014
1323,51,866,06-Jul-14,2014
1324,52,867,06-Jul-14,2014
1325,54,552,06-Jul-14,2014
1326,57,35,06-Jul-14,2014
1328,59,869,06-Jul-14,2014
1335,62,144,06-Jul-14,2014
1336,24,1069,06-Jul-14,2014
1337,24,831,06-Jul-14,2014
1338,25,819,06-Jul-14,2014
1339,27,128,06-Jul-14,2014
1340,28,452,06-Jul-14,2014
1341,30,803,06-Jul-14,2014
1342,31,874,06-Jul-14,2014
1343,31,875,06-Jul-14,2014
1344,31,773,06-Jul-14,2014
1345,31,820,06-Jul-14,2014
1346,31,876,06-Jul-14,2014
1347,31,225,06-Jul-14,2014
1348,33,588,06-Jul-14,2014
1349,34,39,06-Jul-14,2014
1350,38,202,06-Jul-14,2014
1351,42,35,06-Jul-14,2014
1352,42,33,06-Jul-14,2014
1353,43,202,06-Jul-14,2014
1354,44,493,06-Jul-14,2014
1355,45,550,06-Jul-14,2014
1356,47,216,06-Jul-14,2014
1358,48,102,06-Jul-14,2014
1359,49,838,06-Jul-14,2014
1360,50,133,06-Jul-14,2014
1361,64,442,06-Jul-14,2014
1362,66,877,06-Jul-14,2014
1363,66,797,06-Jul-14,2014
1364,68,878,06-Jul-14,2014
1365,68,879,06-Jul-14,2014
1366,68,880,06-Jul-14,2014
1367,68,881,06-Jul-14,2014
1368,72,48,06-Jul-14,2014
1369,73,48,06-Jul-14,2014
1370,78,646,06-Jul-14,2014
1371,78,651,06-Jul-14,2014
1372,80,202,06-Jul-14,2014
1373,81,882,06-Jul-14,2014
1374,81,883,06-Jul-14,2014
1379,82,1056,06-Jul-14,2014
1385,85,890,06-Jul-14,2014
1386,89,113,06-Jul-14,2014
1387,91,891,06-Jul-14,2014
1388,93,558,06-Jul-14,2014
1389,94,151,06-Jul-14,2014
1390,95,186,06-Jul-14,2014
1391,96,892,06-Jul-14,2014
1393,105,842,06-Jul-14,2014
1394,111,759,06-Jul-14,2014
1396,111,758,06-Jul-14,2014
1397,111,760,06-Jul-14,2014
1398,111,765,06-Jul-14,2014
1400,111,764,06-Jul-14,2014
1401,106,173,06-Jul-14,2014
1402,108,894,06-Jul-14,2014
1404,115,834,06-Jul-14,2014
1405,117,558,06-Jul-14,2014
1407,122,896,06-Jul-14,2014
1408,123,151,06-Jul-14,2014
1409,127,133,06-Jul-14,2014
1410,129,113,06-Jul-14,2014
1411,133,704,06-Jul-14,2014
1412,120,558,06-Jul-14,2014
1413,134,897,06-Jul-14,2014
1415,134,216,06-Jul-14,2014
1416,134,171,06-Jul-14,2014
1417,134,174,06-Jul-14,2014
1419,134,172,06-Jul-14,2014
1420,134,170,06-Jul-14,2014
1421,134,900,06-Jul-14,2014
1423,135,220,06-Jul-14,2014
1424,136,142,06-Jul-14,2014
1442,138,464,06-Jul-14,2014
1443,138,912,06-Jul-14,2014
1444,139,425,06-Jul-14,2014
1445,140,389,06-Jul-14,2014
1446,141,870,06-Jul-14,2014
1447,142,913,06-Jul-14,2014
1448,143,722,06-Jul-14,2014
1450,144,915,06-Jul-14,2014
1451,144,605,06-Jul-14,2014
1453,144,917,06-Jul-14,2014
1454,144,866,06-Jul-14,2014
1457,144,497,06-Jul-14,2014
1458,145,918,06-Jul-14,2014
1459,164,919,06-Jul-14,2014
1461,164,135,06-Jul-14,2014
1462,164,136,06-Jul-14,2014
1463,164,137,06-Jul-14,2014
1464,164,138,06-Jul-14,2014
1465,164,140,06-Jul-14,2014
1466,172,202,06-Jul-14,2014
1467,177,920,06-Jul-14,2014
1468,186,179,06-Jul-14,2014
1469,192,825,06-Jul-14,2014
1470,229,825,06-Jul-14,2014
1471,253,558,06-Jul-14,2014
1472,261,118,06-Jul-14,2014
1474,682,227,06-Jul-14,2014
1475,683,157,06-Jul-14,2014
1476,212,558,06-Jul-14,2014
1477,684,917,06-Jul-14,2014
1478,685,128,06-Jul-14,2014
1479,686,922,06-Jul-14,2014
1480,687,744,06-Jul-14,2014
1481,688,80,06-Jul-14,2014
1482,689,923,06-Jul-14,2014
1483,690,297,06-Jul-14,2014
1484,691,739,06-Jul-14,2014
1485,692,558,06-Jul-14,2014
1486,693,924,06-Jul-14,2014
1487,694,157,06-Jul-14,2014
1488,695,118,06-Jul-14,2014
1489,696,843,06-Jul-14,2014
1490,696,925,06-Jul-14,2014
1491,697,113,06-Jul-14,2014
1492,698,774,06-Jul-14,2014
1493,699,926,06-Jul-14,2014
1494,700,927,06-Jul-14,2014
1495,701,91,06-Jul-14,2014
1496,702,625,06-Jul-14,2014
1497,703,392,06-Jul-14,2014
1498,704,52,06-Jul-14,2014
1499,705,367,06-Jul-14,2014
1500,706,307,06-Jul-14,2014
1501,707,558,06-Jul-14,2014
1502,708,190,06-Jul-14,2014
1503,709,928,06-Jul-14,2014
1504,710,929,06-Jul-14,2014
1505,711,157,06-Jul-14,2014
1506,77,296,06-Jul-14,2014
1507,84,558,06-Jul-14,2014
1508,712,350,06-Jul-14,2014
1511,714,151,06-Jul-14,2014
1512,715,113,06-Jul-14,2014
1514,717,153,06-Jul-14,2014
1515,718,52,06-Jul-14,2014
1516,719,157,06-Jul-14,2014
1518,720,930,06-Jul-14,2014
1519,720,931,06-Jul-14,2014
1520,720,318,06-Jul-14,2014
1521,721,739,06-Jul-14,2014
1522,722,189,06-Jul-14,2014
1523,723,932,06-Jul-14,2014
1524,723,933,06-Jul-14,2014
1525,70,558,06-Jul-14,2014
1527,98,558,06-Jul-14,2014
1528,99,558,06-Jul-14,2014
1529,125,558,06-Jul-14,2014
1530,126,558,06-Jul-14,2014
1531,131,558,06-Jul-14,2014
1532,157,558,06-Jul-14,2014
1533,279,558,06-Jul-14,2014
1534,346,558,06-Jul-14,2014
1535,388,558,06-Jul-14,2014
1536,437,558,06-Jul-14,2014
1537,463,558,06-Jul-14,2014
1538,464,558,06-Jul-14,2014
1539,492,558,06-Jul-14,2014
1540,615,558,06-Jul-14,2014
1541,183,558,06-Jul-14,2014
1542,192,558,06-Jul-14,2014
1543,233,558,06-Jul-14,2014
1544,229,558,06-Jul-14,2014
1545,301,558,06-Jul-14,2014
1546,680,558,06-Jul-14,2014
1547,677,558,06-Jul-14,2014
1548,455,558,06-Jul-14,2014
1549,486,558,06-Jul-14,2014
1550,303,109,06-Jul-14,2014
1551,160,630,06-Jul-14,2014
1552,219,630,06-Jul-14,2014
1553,466,263,06-Jul-14,2014
1554,461,107,06-Jul-14,2014
1556,719,158,06-Jul-14,2014
1557,235,158,06-Jul-14,2014
1558,476,158,06-Jul-14,2014
1559,581,158,06-Jul-14,2014
1560,573,293,06-Jul-14,2014
1561,423,753,06-Jul-14,2014
1562,618,864,06-Jul-14,2014
1563,31,49,06-Jul-14,2014
1564,406,49,06-Jul-14,2014
1566,63,55,06-Jul-14,2014
1567,228,55,06-Jul-14,2014
1568,487,39,06-Jul-14,2014
1569,466,584,06-Jul-14,2014
1570,444,600,06-Jul-14,2014
1571,97,82,06-Jul-14,2014
1572,404,82,06-Jul-14,2014
1574,224,50,06-Jul-14,2014
1575,144,283,06-Jul-14,2014
1578,724,843,06-Jul-14,2014
1579,725,720,06-Jul-14,2014
1580,727,662,06-Jul-14,2014
1581,728,866,06-Jul-14,2014
1582,41,207,06-Jul-14,2014
1583,41,476,06-Jul-14,2014
1584,53,49,06-Jul-14,2014
1585,729,935,06-Jul-14,2014
1586,92,686,06-Jul-14,2014
1587,102,121,06-Jul-14,2014
1588,110,202,06-Jul-14,2014
1589,162,207,06-Jul-14,2014
1590,163,71,06-Jul-14,2014
1591,730,858,06-Jul-14,2014
1592,182,936,06-Jul-14,2014
1595,204,803,06-Jul-14,2014
1597,258,202,06-Jul-14,2014
1598,258,937,06-Jul-14,2014
1599,618,938,06-Jul-14,2014
1601,300,558,06-Jul-14,2014
1602,732,939,06-Jul-14,2014
1603,732,940,06-Jul-14,2014
1605,315,942,06-Jul-14,2014
1609,316,676,06-Jul-14,2014
1614,316,349,06-Jul-14,2014
1615,372,945,06-Jul-14,2014
1617,386,693,06-Jul-14,2014
1618,459,767,06-Jul-14,2014
1625,515,441,06-Jul-14,2014
1626,544,949,06-Jul-14,2014
1627,544,707,06-Jul-14,2014
1628,544,950,06-Jul-14,2014
1629,558,611,06-Jul-14,2014
1630,558,674,06-Jul-14,2014
1634,608,119,06-Jul-14,2014
1635,733,742,06-Jul-14,2014
1636,733,743,06-Jul-14,2014
1639,620,321,06-Jul-14,2014
1642,641,118,06-Jul-14,2014
1646,75,831,06-Jul-14,2014
1647,75,1069,06-Jul-14,2014
1649,31,814,06-Jul-14,2014
1651,49,558,06-Jul-14,2014
1660,81,956,06-Jul-14,2014
1661,81,957,06-Jul-14,2014
1662,81,958,06-Jul-14,2014
1663,81,959,06-Jul-14,2014
1665,96,90,06-Jul-14,2014
1666,96,912,06-Jul-14,2014
1667,111,757,06-Jul-14,2014
1669,111,364,06-Jul-14,2014
1672,111,321,06-Jul-14,2014
1674,111,589,06-Jul-14,2014
1676,111,960,06-Jul-14,2014
1678,111,747,06-Jul-14,2014
1679,111,33,06-Jul-14,2014
1680,111,767,06-Jul-14,2014
1681,121,961,06-Jul-14,2014
1682,134,160,06-Jul-14,2014
1683,134,161,06-Jul-14,2014
1685,134,169,06-Jul-14,2014
1687,134,177,06-Jul-14,2014
1688,716,962,06-Jul-14,2014
1689,716,367,06-Jul-14,2014
1692,144,75,06-Jul-14,2014
1693,734,963,06-Jul-14,2014
1694,734,964,06-Jul-14,2014
1695,164,965,06-Jul-14,2014
1696,232,179,06-Jul-14,2014
1697,230,35,06-Jul-14,2014
1698,302,966,06-Jul-14,2014
1700,350,464,06-Jul-14,2014
1701,350,618,06-Jul-14,2014
1703,403,967,06-Jul-14,2014
1708,419,25,06-Jul-14,2014
1709,419,524,06-Jul-14,2014
1711,419,970,06-Jul-14,2014
1713,419,769,06-Jul-14,2014
1715,419,971,06-Jul-14,2014
1716,419,523,06-Jul-14,2014
1717,735,972,06-Jul-14,2014
1718,675,973,06-Jul-14,2014
1719,736,739,06-Jul-14,2014
1720,493,197,06-Jul-14,2014
1721,493,716,06-Jul-14,2014
1722,519,800,06-Jul-14,2014
1724,523,667,06-Jul-14,2014
1727,673,69,06-Jul-14,2014
1728,737,685,06-Jul-14,2014
1729,546,107,06-Jul-14,2014
1730,557,358,06-Jul-14,2014
1732,576,600,06-Jul-14,2014
1733,738,216,06-Jul-14,2014
1734,739,216,06-Jul-14,2014
1735,740,216,06-Jul-14,2014
1736,741,364,06-Jul-14,2014
1737,742,877,06-Jul-14,2014
1739,465,301,06-Jul-14,2014
1740,743,552,06-Jul-14,2014
1741,102,428,06-Jul-14,2014
1742,745,151,06-Jul-14,2014
1743,746,982,06-Jul-14,2014
1744,747,982,06-Jul-14,2014
1745,748,982,06-Jul-14,2014
1747,749,982,06-Jul-14,2014
1748,750,982,06-Jul-14,2014
1750,191,434,06-Jul-14,2014
1751,36,33,06-Jul-14,2014
1752,752,986,06-Jul-14,2014
1753,622,987,06-Jul-14,2014
1754,622,516,06-Jul-14,2014
1755,228,988,06-Jul-14,2014
1757,228,990,06-Jul-14,2014
1758,523,434,06-Jul-14,2014
1760,753,420,06-Jul-14,2014
1761,754,991,06-Jul-14,2014
1766,755,995,06-Jul-14,2014
1769,412,283,06-Jul-14,2014
1771,758,998,06-Jul-14,2014
1772,759,991,06-Jul-14,2014
1775,589,1001,06-Jul-14,2014
1776,522,1002,06-Jul-14,2014
1777,589,1003,06-Jul-14,2014
1781,102,497,06-Jul-14,2014
1782,102,1004,06-Jul-14,2014
1783,760,467,06-Jul-14,2014
1786,762,1005,06-Jul-14,2014
1787,180,373,06-Jul-14,2014
1788,552,1006,06-Jul-14,2014
1789,119,1007,06-Jul-14,2014
1790,763,1008,06-Jul-14,2014
1791,764,865,06-Jul-14,2014
1792,765,1009,06-Jul-14,2014
1794,766,819,06-Jul-14,2014
1795,407,1013,06-Jul-14,2014
1796,144,1014,06-Jul-14,2014
1797,144,488,06-Jul-14,2014
1798,144,1015,06-Jul-14,2014
1799,144,493,06-Jul-14,2014
1800,144,220,06-Jul-14,2014
1803,412,1014,06-Jul-14,2014
1804,202,25,06-Jul-14,2014
1807,769,1019,06-Jul-14,2014
1811,293,1026,06-Jul-14,2014
1812,87,1027,06-Jul-14,2014
1813,770,558,06-Jul-14,2014
1814,771,558,06-Jul-14,2014
1815,493,49,06-Jul-14,2014
1816,523,673,06-Jul-14,2014
1817,772,558,06-Jul-14,2014
1819,773,558,06-Jul-14,2014
1820,774,558,06-Jul-14,2014
1821,775,984,06-Jul-14,2014
1822,101,1029,06-Jul-14,2014
1823,101,1030,06-Jul-14,2014
1824,101,86,06-Jul-14,2014
1825,776,1031,06-Jul-14,2014
1826,777,1032,06-Jul-14,2014
1827,778,1033,06-Jul-14,2014
1828,779,1033,06-Jul-14,2014
1829,780,1033,06-Jul-14,2014
1830,781,1033,06-Jul-14,2014
1831,782,1033,06-Jul-14,2014
1834,556,1034,06-Jul-14,2014
1836,533,1035,06-Jul-14,2014
1837,783,1069,06-Jul-14,2014
1838,247,158,06-Jul-14,2014
1839,544,1037,06-Jul-14,2014
1840,544,697,06-Jul-14,2014
1841,784,812,06-Jul-14,2014
1842,144,490,06-Jul-14,2014
1843,785,68,06-Jul-14,2014
1844,786,68,06-Jul-14,2014
1845,787,558,06-Jul-14,2014
1846,35,219,06-Jul-14,2014
1847,788,563,06-Jul-14,2014
1848,310,1038,06-Jul-14,2014
1849,426,558,06-Jul-14,2014
1851,790,677,06-Jul-14,2014
1852,648,1041,06-Jul-14,2014
1853,657,1042,06-Jul-14,2014
1854,791,1043,06-Jul-14,2014
1855,792,1044,06-Jul-14,2014
1856,661,1045,06-Jul-14,2014
1857,385,1046,06-Jul-14,2014
1861,794,151,06-Jul-14,2014
1862,793,151,06-Jul-14,2014
1863,768,592,06-Jul-14,2014
1865,664,594,06-Jul-14,2014
1868,419,1053,06-Jul-14,2014
1869,622,219,06-Jul-14,2014
1870,79,1054,06-Jul-14,2014
1871,370,984,06-Jul-14,2014
1872,330,1055,06-Jul-14,2014
1874,795,1057,06-Jul-14,2014
1876,798,1059,06-Jul-14,2014
1877,798,107,06-Jul-14,2014
1878,517,1060,06-Jul-14,2014
1879,799,1061,06-Jul-14,2014
1880,800,1062,06-Jul-14,2014
1881,801,113,06-Jul-14,2014
1882,570,1063,06-Jul-14,2014
1883,802,113,06-Jul-14,2014
1884,803,113,06-Jul-14,2014
1885,804,1057,06-Jul-14,2014
1889,248,1064,06-Jul-14,2014
1890,805,1065,06-Jul-14,2014
1892,807,82,06-Jul-14,2014
1893,553,1006,06-Jul-14,2014
1894,808,219,06-Jul-14,2014
1895,809,219,06-Jul-14,2014
1896,810,219,06-Jul-14,2014
1897,811,219,06-Jul-14,2014
1898,812,219,06-Jul-14,2014
1900,195,1068,06-Jul-14,2014
1901,719,130,06-Jul-14,2014
1905,649,204,06-Jul-14,2014
1906,813,1071,06-Jul-14,2014
1907,333,32,06-Jul-14,2014
1908,466,1072,06-Jul-14,2014
1909,466,1073,06-Jul-14,2014
1910,301,1072,06-Jul-14,2014
1912,814,1074,06-Jul-14,2014
1913,301,1073,06-Jul-14,2014
1915,301,1076,06-Jul-14,2014
1916,271,286,06-Jul-14,2014
1917,815,558,06-Jul-14,2014
1919,519,1077,06-Jul-14,2014
1920,817,1078,06-Jul-14,2014
1922,818,427,06-Jul-14,2014
1923,819,1079,06-Jul-14,2014
1924,820,191,06-Jul-14,2014
1926,821,225,06-Jul-14,2014
1927,822,608,06-Jul-14,2014
1929,823,1080,06-Jul-14,2014
1930,731,1081,06-Jul-14,2014
1931,250,1082,06-Jul-14,2014
1933,60,1022,06-Jul-14,2014
1934,824,762,06-Jul-14,2014
1935,71,1022,06-Jul-14,2014
1936,825,1083,06-Jul-14,2014
1937,826,1080,06-Jul-14,2014
1938,827,1080,06-Jul-14,2014
1939,828,1080,06-Jul-14,2014
1940,830,558,06-Jul-14,2014
1941,182,118,06-Jul-14,2014
1942,182,1085,06-Jul-14,2014
1943,831,1057,06-Jul-14,2014
1944,829,1087,06-Jul-14,2014
1945,832,1088,06-Jul-14,2014
1946,833,1089,06-Jul-14,2014
1947,834,1089,06-Jul-14,2014
1948,835,558,06-Jul-14,2014
1949,836,558,06-Jul-14,2014
1950,837,558,06-Jul-14,2014
1951,838,293,06-Jul-14,2014
1952,839,783,06-Jul-14,2014
1953,840,1024,06-Jul-14,2014
1954,841,386,06-Jul-14,2014
1958,134,221,06-Jul-14,2014
1959,842,1092,06-Jul-14,2014
1960,843,487,06-Jul-14,2014
1961,844,1033,06-Jul-14,2014
1962,845,1093,06-Jul-14,2014
1963,846,558,06-Jul-14,2014
1964,847,1019,06-Jul-14,2014
1965,848,894,06-Jul-14,2014
1967,114,1038,06-Jul-14,2014
1968,849,1038,06-Jul-14,2014
1969,850,1094,06-Jul-14,2014
1971,403,668,06-Jul-14,2014
1972,851,1017,06-Jul-14,2014
1973,852,1017,06-Jul-14,2014
1974,364,1017,06-Jul-14,2014
1975,853,668,06-Jul-14,2014
1976,854,1017,06-Jul-14,2014
1977,855,172,06-Jul-14,2014
1980,659,1098,06-Jul-14,2014
1981,191,445,06-Jul-14,2014
1985,856,113,06-Jul-14,2014
1986,857,292,06-Jul-14,2014
1987,858,487,06-Jul-14,2014
1988,538,77,06-Jul-14,2014
1989,519,633,06-Jul-14,2014
1990,859,172,06-Jul-14,2014
1991,859,318,06-Jul-14,2014
1992,103,1066,06-Jul-14,2014
1995,860,1100,06-Jul-14,2014
1996,861,1100,06-Jul-14,2014
1997,862,442,06-Jul-14,2014
1998,863,739,06-Jul-14,2014
1999,864,113,06-Jul-14,2014
2000,865,1101,06-Jul-14,2014
2002,866,487,06-Jul-14,2014
2003,191,1103,06-Jul-14,2014
2005,493,645,06-Jul-14,2014
2006,301,1105,06-Jul-14,2014
2010,134,1108,06-Jul-14,2014
2012,504,1058,06-Jul-14,2014
2014,329,1055,06-Jul-14,2014
2016,232,1110,06-Jul-14,2014
2018,134,1112,06-Jul-14,2014
2021,373,1064,06-Jul-14,2014
2024,423,1114,06-Jul-14,2014
2029,493,1118,06-Jul-14,2014
2031,228,1120,06-Jul-14,2014
2035,868,1122,06-Jul-14,2014
2037,418,1124,06-Jul-14,2014
2039,557,1124,06-Jul-14,2014
2040,869,668,06-Jul-14,2014
2041,870,668,06-Jul-14,2014
2042,318,355,06-Jul-14,2014
2051,873,173,06-Jul-14,2014
2053,874,1082,06-Jul-14,2014
2054,875,1082,06-Jul-14,2014
2056,155,1082,06-Jul-14,2014
2057,872,1127,06-Jul-14,2014
2059,789,898,06-Jul-14,2014
2060,876,558,06-Jul-14,2014
2061,877,32,06-Jul-14,2014
2064,878,1024,06-Jul-14,2014
2068,879,1138,06-Jul-14,2014
2069,880,486,06-Jul-14,2014
2070,431,1058,06-Jul-14,2014
2073,134,176,06-Jul-14,2014
2074,111,679,06-Jul-14,2014
2075,371,1144,06-Jul-14,2014
2076,371,1145,06-Jul-14,2014
2077,412,1015,06-Jul-14,2014
2079,29,1147,06-Jul-14,2014
2081,191,1148,06-Jul-14,2014
2082,466,855,06-Jul-14,2014
2084,287,1150,06-Jul-14,2014
2085,598,113,06-Jul-14,2014
2086,882,217,06-Jul-14,2014
2088,883,1152,06-Jul-14,2014
2089,884,1152,06-Jul-14,2014
2090,618,1153,06-Jul-14,2014
2091,423,1153,06-Jul-14,2014
2093,533,434,06-Jul-14,2014
2094,533,658,06-Jul-14,2014
2096,533,667,06-Jul-14,2014
2098,886,125,06-Jul-14,2014
2099,618,232,06-Jul-14,2014
2100,423,232,06-Jul-14,2014
2104,888,600,06-Jul-14,2014
2105,887,600,06-Jul-14,2014
2110,889,1158,06-Jul-14,2014
2111,890,1158,06-Jul-14,2014
2112,589,1159,06-Jul-14,2014
2113,589,1160,06-Jul-14,2014
2115,891,1162,06-Jul-14,2014
2116,504,304,06-Jul-14,2014
2117,508,172,06-Jul-14,2014
2119,232,1163,06-Jul-14,2014
2120,892,1164,06-Jul-14,2014
2121,407,1165,06-Jul-14,2014
2123,893,65,06-Jul-14,2014
2124,894,65,06-Jul-14,2014
2125,895,1005,06-Jul-14,2014
2126,896,1167,06-Jul-14,2014
2127,589,994,06-Jul-14,2014
2128,897,1167,06-Jul-14,2014
2130,412,1169,06-Jul-14,2014
2131,144,1169,06-Jul-14,2014
2132,29,801,06-Jul-14,2014
2135,408,1012,06-Jul-14,2014
2139,466,1175,06-Jul-14,2014
2140,466,742,06-Jul-14,2014
2141,466,1176,06-Jul-14,2014
2142,544,704,06-Jul-14,2014
2143,544,703,06-Jul-14,2014
2144,544,674,06-Jul-14,2014
2145,544,706,06-Jul-14,2014
2146,301,577,06-Jul-14,2014
2147,301,1176,06-Jul-14,2014
2148,301,742,06-Jul-14,2014
2149,301,1177,06-Jul-14,2014
2154,182,1180,06-Jul-14,2014
2155,182,164,06-Jul-14,2014
2156,182,1043,06-Jul-14,2014
2157,182,1181,06-Jul-14,2014
2158,182,1182,06-Jul-14,2014
2159,659,1183,06-Jul-14,2014
2162,352,1184,06-Jul-14,2014
2163,647,452,06-Jul-14,2014
2165,318,172,06-Jul-14,2014
2166,900,1162,06-Jul-14,2014
2167,515,1185,06-Jul-14,2014
2169,144,954,06-Jul-14,2014
2170,144,1186,06-Jul-14,2014
2171,903,118,06-Jul-14,2014
2172,903,221,06-Jul-14,2014
2173,903,174,06-Jul-14,2014
2174,903,1179,06-Jul-14,2014
2175,903,180,06-Jul-14,2014
2176,903,169,06-Jul-14,2014
2177,412,1187,06-Jul-14,2014
2178,903,1085,06-Jul-14,2014
2179,903,936,06-Jul-14,2014
2180,813,487,06-Jul-14,2014
2183,904,1188,06-Jul-14,2014
2184,905,113,06-Jul-14,2014
2185,906,1189,06-Jul-14,2014
2186,907,692,06-Jul-14,2014
2187,908,630,06-Jul-14,2014
2189,667,809,06-Jul-14,2014
2191,493,68,06-Jul-14,2014
2192,81,1191,06-Jul-14,2014
2193,909,441,06-Jul-14,2014
2194,374,865,06-Jul-14,2014
2197,419,728,06-Jul-14,2014
2198,577,32,06-Jul-14,2014
2199,419,1194,06-Jul-14,2014
2201,903,176,06-Jul-14,2014
2202,903,1181,06-Jul-14,2014
2203,903,1043,06-Jul-14,2014
2204,544,699,06-Jul-14,2014
2205,544,709,06-Jul-14,2014
2206,544,611,06-Jul-14,2014
2208,412,1124,06-Jul-14,2014
2210,144,1124,06-Jul-14,2014
2214,661,866,06-Jul-14,2014
2215,661,633,06-Jul-14,2014
2216,302,1064,06-Jul-14,2014
2219,373,261,06-Jul-14,2014
2221,910,1195,06-Jul-14,2014
2222,911,1195,06-Jul-14,2014
2223,516,1185,06-Jul-14,2014
2224,449,1196,06-Jul-14,2014
2225,912,1197,06-Jul-14,2014
2226,913,157,06-Jul-14,2014
2227,914,722,06-Jul-14,2014
2228,589,1169,06-Jul-14,2014
2229,915,1198,06-Jul-14,2014
2230,916,216,06-Jul-14,2014
2231,917,990,06-Jul-14,2014
2232,918,111,06-Jul-14,2014
2233,919,216,06-Jul-14,2014
2234,920,880,06-Jul-14,2014
2236,921,493,06-Jul-14,2014
2237,922,990,06-Jul-14,2014
2238,923,379,06-Jul-14,2014
2239,924,189,06-Jul-14,2014
2240,925,1199,06-Jul-14,2014
2241,926,464,06-Jul-14,2014
2242,927,1200,06-Jul-14,2014
2243,928,1200,06-Jul-14,2014
2244,614,745,06-Jul-14,2014
2245,929,256,06-Jul-14,2014
2246,559,1201,06-Jul-14,2014
2247,559,887,06-Jul-14,2014
2248,559,1015,06-Jul-14,2014
2249,559,494,06-Jul-14,2014
2250,930,128,06-Jul-14,2014
2251,191,1202,06-Jul-14,2014
2252,191,1203,06-Jul-14,2014
2254,283,831,06-Jul-14,2014
2255,538,1171,06-Jul-14,2014
2256,783,831,06-Jul-14,2014
2257,931,128,06-Jul-14,2014
2258,932,413,06-Jul-14,2014
2259,933,413,06-Jul-14,2014
2260,622,1204,06-Jul-14,2014
