ReportLobbyistId,EntityId,FilingPeriodLobbyistId,StatusId,DateAdded,DateClosed,LastDateAmended,PDFFile,MealBeverageExpenses,OtherEntertainmentExpenses,GiftExpenses,OtherExpenses,SpecialEventExpenses,Expenditures,PoliticalContributions
7883,3383,29,3,08-Jun-18,02-Oct-18,,0_7883_2018_10_2_16460.pdf,$148.48,$0.00,$0.00,$0.00,$0.00,$148.48,$0.00
7884,4049,29,3,12-Jun-18,28-Sep-18,,0_7884_2018_9_28_131120.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7885,8162,29,1,14-Jun-18,,,,,,,,,,
7886,6108,29,3,19-Jun-18,03-Oct-18,,0_7886_2018_10_3_91951.pdf,$312.88,$0.00,$0.00,$0.00,$0.00,$312.88,"$12,950.00"
7887,4321,29,3,20-Jun-18,03-Oct-18,,0_7887_2018_10_3_144014.pdf,$0.00,$0.00,$0.00,$0.00,"$1,010.34","$1,010.34","$60,800.00"
7888,8078,29,3,20-Jun-18,20-Jun-18,,0_7888_2018_6_20_105315.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7889,3300,29,3,20-Jun-18,03-Oct-18,,0_7889_2018_10_3_161643.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,000.00"
7890,4201,29,1,21-Jun-18,,,,,,,,,,
7891,8455,29,3,22-Jun-18,25-Sep-18,,0_7891_2018_9_25_92134.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7892,4099,29,3,25-Jun-18,09-Jan-19,,0_7892_2019_1_9_151633.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,250.00"
7893,4526,29,5,29-Jun-18,12-Oct-18,10-Dec-18,0_7893_2018_12_10_104714.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7894,8213,29,3,02-Jul-18,01-Oct-18,,0_7894_2018_10_1_145958.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7895,8869,29,3,05-Jul-18,03-Oct-18,,0_7895_2018_10_3_12545.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7896,8336,29,5,05-Jul-18,01-Oct-18,03-Jan-19,0_7896_2019_1_3_152012.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7897,5913,29,3,05-Jul-18,27-Sep-18,,0_7897_2018_9_27_1003.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7898,6125,29,5,06-Jul-18,06-Jul-18,01-Oct-18,0_7898_2018_10_1_155425.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7899,8482,29,3,06-Jul-18,01-Oct-18,,0_7899_2018_10_1_122257.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7900,3229,29,3,09-Jul-18,01-Oct-18,,0_7900_2018_10_1_163439.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,800.00"
7901,8890,29,3,11-Jul-18,01-Oct-18,,0_7901_2018_10_1_13529.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7902,8534,29,1,12-Jul-18,,,,,,,,,,
7903,6890,29,1,12-Jul-18,,,,,,,,,,
7904,8067,29,3,13-Jul-18,04-Oct-18,,0_7904_2018_10_4_17342.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00
7905,4434,29,3,17-Jul-18,03-Oct-18,,0_7905_2018_10_3_10025.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7906,4434,28,3,17-Jul-18,17-Jul-18,,0_7906_2018_7_17_1549.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7907,3737,29,3,19-Jul-18,03-Oct-18,,0_7907_2018_10_3_21358.pdf,$0.00,"$4,464.16",$0.00,$0.00,$0.00,"$4,464.16","$2,250.00"
7908,4515,29,1,23-Jul-18,,,,,,,,,,
7909,4913,29,3,24-Jul-18,10-Oct-18,,0_7909_2018_10_10_84823.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7910,5762,29,3,25-Jul-18,01-Oct-18,,0_7910_2018_10_1_91839.pdf,$40.00,$0.00,$0.00,$0.00,$0.00,$40.00,$550.00
7911,5762,28,3,25-Jul-18,25-Jul-18,,0_7911_2018_7_25_14041.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7912,6982,29,3,25-Jul-18,03-Oct-18,,0_7912_2018_10_3_234032.pdf,$0.00,$0.00,$0.00,$0.00,$300.00,$300.00,"$9,050.00"
7913,5779,29,5,26-Jul-18,02-Oct-18,02-Oct-18,0_7913_2018_10_2_94857.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,700.00"
7914,5779,1,1,26-Jul-18,,,,,,,,,,
7915,4090,29,3,31-Jul-18,03-Oct-18,,0_7915_2018_10_3_125011.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
7916,8350,29,5,01-Aug-18,01-Aug-18,03-Oct-18,0_7916_2018_10_3_14436.pdf,$948.71,$0.00,$0.00,$0.00,"$4,860.00","$5,808.71",$0.00
7917,6087,29,5,01-Aug-18,03-Oct-18,04-Jan-19,0_7917_2019_1_4_131233.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$38,250.00"
7918,4248,29,3,02-Aug-18,30-Sep-18,,0_7918_2018_9_30_13381.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,550.00"
7919,3974,29,3,07-Aug-18,02-Oct-18,,0_7919_2018_10_2_143225.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7920,4112,29,5,09-Aug-18,03-Oct-18,15-Jan-19,0_7920_2019_1_15_165442.pdf,"$1,085.45",$0.00,$0.00,$0.00,$0.00,"$1,085.45","$29,150.00"
7921,8332,29,3,09-Aug-18,01-Oct-18,,0_7921_2018_10_1_12312.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7922,3132,29,3,09-Aug-18,27-Sep-18,,0_7922_2018_9_27_13856.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00
7923,3199,29,3,12-Aug-18,03-Oct-18,,0_7923_2018_10_3_15027.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,650.00"
7924,8167,29,1,13-Aug-18,,,,,,,,,,
7925,3613,29,3,14-Aug-18,03-Oct-18,,0_7925_2018_10_3_133122.pdf,"$1,516.31",$0.00,$0.00,$0.00,$0.00,"$1,516.31",$0.00
7926,7845,29,3,14-Aug-18,03-Oct-18,,0_7926_2018_10_3_132931.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7927,6039,29,3,15-Aug-18,02-Oct-18,,0_7927_2018_10_2_111644.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7928,4918,29,3,15-Aug-18,03-Oct-18,,0_7928_2018_10_3_11479.pdf,$0.00,$75.00,$0.00,$0.00,$0.00,$75.00,"$11,800.00"
7929,3176,29,3,17-Aug-18,02-Oct-18,,0_7929_2018_10_2_11734.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$167,500.00"
7930,4524,29,3,19-Aug-18,27-Sep-18,,0_7930_2018_9_27_155848.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7931,7842,29,3,20-Aug-18,03-Oct-18,,0_7931_2018_10_3_81934.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7932,8474,29,3,20-Aug-18,01-Oct-18,,0_7932_2018_10_1_141927.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7933,4435,29,3,23-Aug-18,02-Oct-18,,0_7933_2018_10_2_124321.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
7934,7323,29,3,28-Aug-18,28-Aug-18,,0_7934_2018_8_28_113725.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7935,4822,29,1,28-Aug-18,,,,,,,,,,
7936,4560,29,3,28-Aug-18,02-Oct-18,,0_7936_2018_10_2_15154.pdf,$0.00,$350.00,$0.00,$0.00,$0.00,$350.00,"$1,350.00"
7937,7817,29,5,29-Aug-18,01-Oct-18,01-Oct-18,0_7937_2018_10_1_161538.pdf,$112.66,$0.00,$0.00,$0.00,$563.06,$675.72,$900.00
7938,6943,29,3,29-Aug-18,29-Aug-18,,0_7938_2018_8_29_151218.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7939,3219,29,5,29-Aug-18,16-Sep-18,20-Sep-18,0_7939_2018_9_20_18188.pdf,$0.00,$0.00,$0.00,$0.00,$405.74,$405.74,$500.00
7940,7113,29,3,31-Aug-18,01-Oct-18,,0_7940_2018_10_1_72023.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7941,7330,29,3,31-Aug-18,16-Oct-18,,0_7941_2018_10_16_1191.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$200.00
7942,8107,29,3,04-Sep-18,27-Sep-18,,0_7942_2018_9_27_94113.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,500.00"
7943,4218,29,3,05-Sep-18,02-Oct-18,,0_7943_2018_10_2_134015.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7944,4364,29,1,06-Sep-18,,,,,,,,,,
7945,6965,29,3,07-Sep-18,01-Oct-18,,0_7945_2018_10_1_8736.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7946,3332,29,3,07-Sep-18,03-Oct-18,,0_7946_2018_10_3_16642.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,983.00"
7947,8379,29,5,07-Sep-18,10-Sep-18,03-Oct-18,0_7947_2018_10_3_171658.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7948,8099,29,1,09-Sep-18,,,,,,,,,,
7949,8378,29,3,10-Sep-18,10-Sep-18,,0_7949_2018_9_10_102742.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7950,4784,29,5,10-Sep-18,24-Sep-18,01-Oct-18,0_7950_2018_10_1_122652.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,350.00"
7951,3389,29,5,10-Sep-18,24-Sep-18,09-Jan-19,0_7951_2019_1_9_151621.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,650.00"
7952,4292,29,3,11-Sep-18,11-Sep-18,,0_7952_2018_9_11_144944.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7953,3820,29,3,12-Sep-18,12-Sep-18,,0_7953_2018_9_12_111623.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$265.00
7954,8255,29,3,13-Sep-18,24-Sep-18,,0_7954_2018_9_24_1682.pdf,$235.33,$0.00,$0.00,$0.00,$0.00,$235.33,"$2,275.00"
7955,7356,29,5,15-Sep-18,02-Oct-18,02-Oct-18,0_7955_2018_10_2_21303.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7956,6897,29,3,17-Sep-18,17-Sep-18,,0_7956_2018_9_17_185551.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7957,4916,29,3,18-Sep-18,02-Oct-18,,0_7957_2018_10_2_9522.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00"
7958,3494,29,5,19-Sep-18,19-Sep-18,28-Sep-18,0_7958_2018_9_28_104820.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$350.00
7959,8236,29,3,20-Sep-18,03-Oct-18,,0_7959_2018_10_3_82418.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7960,3865,29,5,20-Sep-18,02-Oct-18,11-Oct-18,0_7960_2018_10_11_94335.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,800.00"
7961,3617,29,3,21-Sep-18,02-Oct-18,,0_7961_2018_10_2_84030.pdf,$337.62,$935.00,$0.00,$0.00,"$1,489.27","$2,761.89",$0.00
7962,4389,29,1,21-Sep-18,,,,,,,,,,
7963,3876,29,3,21-Sep-18,24-Sep-18,,0_7963_2018_9_24_141042.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7964,5632,29,3,21-Sep-18,02-Oct-18,,0_7964_2018_10_2_104029.pdf,"$1,714.98",$0.00,$0.00,$0.00,$0.00,"$1,714.98",$0.00
7965,4475,29,3,21-Sep-18,29-Sep-18,,0_7965_2018_9_29_175040.pdf,$0.00,$332.02,$0.00,$0.00,$0.00,$332.02,"$16,285.00"
7966,7085,29,3,22-Sep-18,27-Sep-18,,0_7966_2018_9_27_155818.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7967,7085,28,3,22-Sep-18,22-Sep-18,,0_7967_2018_9_22_233357.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7968,7085,27,3,22-Sep-18,27-Sep-18,,0_7968_2018_9_27_155844.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7969,3242,29,3,24-Sep-18,24-Sep-18,,0_7969_2018_9_24_83712.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7970,5027,29,3,24-Sep-18,24-Sep-18,,0_7970_2018_9_24_93728.pdf,$137.24,$0.00,$0.00,$0.00,$0.00,$137.24,"$2,525.00"
7971,7837,29,3,24-Sep-18,24-Sep-18,,0_7971_2018_9_24_154812.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7972,8256,29,3,24-Sep-18,24-Sep-18,,0_7972_2018_9_24_161028.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7973,7901,29,3,24-Sep-18,02-Oct-18,,0_7973_2018_10_2_17826.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7974,7155,29,3,25-Sep-18,03-Oct-18,,0_7974_2018_10_3_113157.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,950.00"
7975,3670,29,3,25-Sep-18,25-Sep-18,,0_7975_2018_9_25_113156.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7976,3956,29,5,25-Sep-18,28-Sep-18,03-May-19,0_7976_2019_5_3_111535.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,050.00"
7977,8873,29,5,25-Sep-18,25-Sep-18,25-Sep-18,0_7977_2018_9_25_164814.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7978,5710,29,3,25-Sep-18,02-Oct-18,,0_7978_2018_10_2_131817.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
7979,3222,29,3,25-Sep-18,25-Sep-18,,0_7979_2018_9_25_1760.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7980,5110,29,3,25-Sep-18,25-Sep-18,,0_7980_2018_9_25_17235.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7981,5744,29,1,25-Sep-18,,,,,,,,,,
7982,6947,29,3,25-Sep-18,25-Sep-18,,0_7982_2018_9_25_22332.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7983,3601,29,3,26-Sep-18,26-Sep-18,,0_7983_2018_9_26_7512.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000.00"
7984,6169,29,3,26-Sep-18,26-Sep-18,,0_7984_2018_9_26_72542.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7985,7386,29,1,26-Sep-18,,,,,,,,,,
7986,8056,29,3,26-Sep-18,02-Oct-18,,0_7986_2018_10_2_81027.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00
7987,7789,29,3,26-Sep-18,01-Oct-18,,0_7987_2018_10_1_101453.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7988,6041,29,3,26-Sep-18,11-Jan-19,,0_7988_2019_1_11_104427.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7989,6041,28,3,26-Sep-18,11-Jan-19,,0_7989_2019_1_11_104418.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7990,5843,29,3,26-Sep-18,26-Sep-18,,0_7990_2018_9_26_104915.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7991,8074,29,1,26-Sep-18,,,,,,,,,,
7992,7797,29,3,26-Sep-18,26-Sep-18,,0_7992_2018_9_26_103559.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7993,4711,29,3,26-Sep-18,26-Sep-18,,0_7993_2018_9_26_113444.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7994,4733,29,5,26-Sep-18,26-Sep-18,08-Jan-19,0_7994_2019_1_8_105037.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,750.00"
7995,4424,29,3,26-Sep-18,06-May-19,,0_7995_2019_5_6_13558.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7996,6106,29,3,26-Sep-18,26-Sep-18,,0_7996_2018_9_26_123149.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7997,3248,29,3,26-Sep-18,26-Sep-18,,0_7997_2018_9_26_12472.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7998,8112,29,3,26-Sep-18,26-Sep-18,,0_7998_2018_9_26_13649.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
7999,3388,29,3,26-Sep-18,26-Sep-18,,0_7999_2018_9_26_141651.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8000,8926,29,3,26-Sep-18,26-Sep-18,,0_8000_2018_9_26_13348.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8001,7346,29,3,26-Sep-18,01-Oct-18,,0_8001_2018_10_1_72720.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8002,5916,29,3,26-Sep-18,26-Sep-18,,0_8002_2018_9_26_145755.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,500.00"
8003,6877,29,3,26-Sep-18,26-Sep-18,,0_8003_2018_9_26_143835.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8004,4935,29,1,26-Sep-18,,,,,,,,,,
8005,8422,29,3,26-Sep-18,26-Sep-18,,0_8005_2018_9_26_153313.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8006,7855,29,3,26-Sep-18,26-Sep-18,,0_8006_2018_9_26_162230.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8007,3375,29,3,26-Sep-18,26-Sep-18,,0_8007_2018_9_26_16586.pdf,$0.00,$0.00,$0.00,$0.00,$258.00,$258.00,$200.00
8008,5838,29,3,26-Sep-18,26-Sep-18,,0_8008_2018_9_26_18547.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8009,5746,29,3,26-Sep-18,26-Sep-18,,0_8009_2018_9_26_194434.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8010,6837,29,3,27-Sep-18,27-Sep-18,,0_8010_2018_9_27_8283.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8011,3561,29,3,27-Sep-18,27-Sep-18,,0_8011_2018_9_27_82827.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8012,3810,29,3,27-Sep-18,27-Sep-18,,0_8012_2018_9_27_82855.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8013,6132,29,3,27-Sep-18,27-Sep-18,,0_8013_2018_9_27_82919.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8014,4480,29,3,27-Sep-18,27-Sep-18,,0_8014_2018_9_27_82942.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8015,3640,29,3,27-Sep-18,02-Oct-18,,0_8015_2018_10_2_105139.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$700.00
8016,7363,29,3,27-Sep-18,27-Sep-18,,0_8016_2018_9_27_102839.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8017,6099,29,3,27-Sep-18,27-Sep-18,,0_8017_2018_9_27_104130.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
8018,4728,29,3,27-Sep-18,27-Sep-18,,0_8018_2018_9_27_111335.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8019,7338,29,3,27-Sep-18,27-Sep-18,,0_8019_2018_9_27_112831.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8020,5861,29,3,27-Sep-18,27-Sep-18,,0_8020_2018_9_27_115640.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8021,6191,29,3,27-Sep-18,02-Oct-18,,0_8021_2018_10_2_1727.pdf,$833.66,$0.00,$0.00,$0.00,"$1,389.80","$2,223.46","$12,100.00"
8022,4813,29,3,27-Sep-18,27-Sep-18,,0_8022_2018_9_27_145540.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8023,7372,29,3,27-Sep-18,27-Sep-18,,0_8023_2018_9_27_154955.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8024,4223,29,3,27-Sep-18,27-Sep-18,,0_8024_2018_9_27_153432.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,000.00"
8025,4273,29,3,27-Sep-18,27-Sep-18,,0_8025_2018_9_27_154034.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8026,4399,29,3,27-Sep-18,27-Sep-18,,0_8026_2018_9_27_16051.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$650.00
8027,3686,29,3,27-Sep-18,27-Sep-18,,0_8027_2018_9_27_155751.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8028,3483,29,3,27-Sep-18,27-Sep-18,,0_8028_2018_9_27_1680.pdf,$0.00,$0.00,$0.00,$0.00,$257.62,$257.62,$0.00
8029,5783,29,3,27-Sep-18,27-Sep-18,,0_8029_2018_9_27_155848.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8030,3777,29,3,27-Sep-18,27-Sep-18,,0_8030_2018_9_27_16131.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8031,3205,29,3,27-Sep-18,27-Sep-18,,0_8031_2018_9_27_164449.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00
8032,4486,29,3,27-Sep-18,30-Sep-18,,0_8032_2018_9_30_193034.pdf,$383.39,$0.00,$0.00,$0.00,$257.62,$641.01,"$2,500.00"
8033,5912,29,3,27-Sep-18,27-Sep-18,,0_8033_2018_9_27_171726.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8034,4312,29,5,27-Sep-18,03-Oct-18,03-Oct-18,0_8034_2018_10_3_19636.pdf,$183.57,$0.00,$0.00,$0.00,$145.89,$329.46,"$3,669.22"
8035,8125,29,3,27-Sep-18,27-Sep-18,,0_8035_2018_9_27_185222.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8036,4688,29,5,27-Sep-18,27-Sep-18,27-Sep-18,0_8036_2018_9_27_213937.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8037,5156,29,3,27-Sep-18,27-Sep-18,,0_8037_2018_9_27_21533.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8038,3149,29,3,27-Sep-18,27-Sep-18,,0_8038_2018_9_27_215356.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8039,8320,29,5,28-Sep-18,28-Sep-18,01-Oct-18,0_8039_2018_10_1_65832.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
8040,7464,29,3,28-Sep-18,02-Oct-18,,0_8040_2018_10_2_18414.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
8041,4058,29,1,28-Sep-18,,,,,,,,,,
8042,4077,29,3,28-Sep-18,01-Oct-18,,0_8042_2018_10_1_9424.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00
8043,6968,29,3,28-Sep-18,28-Sep-18,,0_8043_2018_9_28_10382.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8044,3728,29,3,28-Sep-18,02-Oct-18,,0_8044_2018_10_2_115335.pdf,$169.51,$0.00,$0.00,$0.00,$257.62,$427.13,$0.00
8045,4414,29,3,28-Sep-18,02-Oct-18,,0_8045_2018_10_2_115251.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.00
8046,7140,29,3,28-Sep-18,28-Sep-18,,0_8046_2018_9_28_115010.pdf,$170.38,$0.00,$0.00,$0.00,$0.00,$170.38,"$21,000.00"
8047,4066,29,3,28-Sep-18,02-Oct-18,,0_8047_2018_10_2_75254.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,500.00"
8048,3567,29,3,28-Sep-18,28-Sep-18,,0_8048_2018_9_28_131547.pdf,$96.31,$0.00,$0.00,$0.00,$0.00,$96.31,"$2,000.00"
8049,4003,29,5,28-Sep-18,03-Oct-18,18-Oct-18,0_8049_2018_10_18_113656.pdf,$0.00,$0.00,$0.00,$0.00,$137.35,$137.35,"$5,300.00"
8050,5767,29,3,28-Sep-18,28-Sep-18,,0_8050_2018_9_28_133150.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8051,3292,29,5,28-Sep-18,03-Oct-18,03-Oct-18,0_8051_2018_10_3_113337.pdf,$170.55,$0.00,$0.00,$0.00,$0.00,$170.55,$500.00
8052,4599,29,3,28-Sep-18,28-Sep-18,,0_8052_2018_9_28_151538.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8053,5658,29,3,28-Sep-18,01-Oct-18,,0_8053_2018_10_1_73611.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
8054,4190,29,3,28-Sep-18,03-Oct-18,,0_8054_2018_10_3_19615.pdf,$0.00,$240.62,$0.00,$0.00,$332.08,$572.70,$250.00
8055,4717,29,5,28-Sep-18,28-Sep-18,28-Sep-18,0_8055_2018_9_28_151740.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8056,7782,29,3,28-Sep-18,02-Oct-18,,0_8056_2018_10_2_94837.pdf,$19.46,$0.00,$0.00,$0.00,$0.00,$19.46,$0.00
8057,7952,29,3,28-Sep-18,12-Jan-19,,0_8057_2019_1_12_122013.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,750.00"
8058,8905,29,3,29-Sep-18,04-Oct-18,,0_8058_2018_10_4_22401.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
8059,3580,29,3,29-Sep-18,01-Oct-18,,0_8059_2018_10_1_84330.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
